id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
PAX8	12	0.062149	0.21474	0.997892	4453	5	0.10526	0.22187	0.50734	0.999761	10568	5	0.10526
OR4Q3	12	0.062181	0.21481	0.997892	4454	7	-0.28464	0.77261	0.91568	0.999761	19482	2	-0.28464
CLRN3	12	0.062188	0.21483	0.997892	4455	5	-0.17301	0.19626	0.46864	0.99554	9833	4	-0.17301
LYZL1	12	0.062205	0.21488	0.997892	4456	5	-0.053854	0.27055	0.56705	0.999761	11782	4	-0.053854
FBXO6	12	0.062209	0.21489	0.997892	4457	7	-0.2254	0.74612	0.90557	0.999761	19237	3	-0.2254
MMP14	12	0.062213	0.2149	0.997892	4458	2	0.17131	0.066398	0.22712	0.974277	4811	7	0.17131
CRHR1	12	0.062218	0.21491	0.997892	4459	5	-0.24407	0.020631	0.093541	0.974277	1942	5	-0.24407
AXIN2	12	0.062239	0.21497	0.997892	4460	7	-0.23746	0.99107	0.99242	0.999761	21531	1	-0.23746
TCF20	12	0.062243	0.21498	0.997892	4461	6	-0.20742	0.70117	0.88909	0.999761	18829	3	-0.20742
MC1R	12	0.062261	0.21502	0.997892	4462	4	0.28669	0.020932	0.094686	0.974277	1964	8	0.28669
BOP1	12	0.062288	0.21509	0.997892	4463	5	-0.017664	0.76745	0.91368	0.999761	19430	2	-0.017664
NT5C1B	6	0.062292	0.16989	0.997892	4464	2	0.084358	0.2582	0.46063	0.99554	11508	3	0.084358
MCM9	12	0.062308	0.21514	0.997892	4465	6	-0.22837	0.43283	0.72443	0.999761	15176	3	-0.22837
hsa-mir-6837	8	0.062329	0.18869	0.997892	4466	4	-0.1841	0.73985	0.86	0.999761	19171	2	-0.1841
KREMEN1	12	0.062336	0.21522	0.997892	4467	6	0.096858	0.053524	0.194	0.974277	4076	6	0.096858
LRRC61	12	0.062355	0.21527	0.997892	4468	7	-0.24927	0.87598	0.95773	0.999761	20547	1	-0.24927
MAPKBP1	12	0.062402	0.21539	0.997892	4469	6	-0.059716	0.0022866	0.014589	0.922959	332	6	-0.059716
TNRC6C	12	0.062403	0.21539	0.997892	4470	6	-0.21001	0.36325	0.6592	0.999761	13802	4	-0.21001
TULP1	12	0.062421	0.21544	0.997892	4471	5	-0.011525	0.11723	0.33975	0.98356	7218	5	-0.011525
SYNGAP1	12	0.062439	0.21548	0.997892	4472	6	-0.23729	0.43176	0.72346	0.999761	15156	3	-0.23729
STPG2	12	0.06245	0.21551	0.997892	4473	2	0.083821	0.41534	0.70837	0.999761	14843	4	0.083821
JRK	12	0.062484	0.21561	0.997892	4474	5	-0.15774	0.67199	0.87458	0.999761	18500	3	-0.15774
SPC24	12	0.062498	0.21565	0.997892	4475	3	0.32535	0.069924	0.23607	0.974277	5017	6	0.32535
C1QL1	12	0.062499	0.21565	0.997892	4476	6	-0.26198	0.55448	0.80483	0.999761	16946	4	-0.26198
KIAA0100	12	0.062517	0.2157	0.997892	4477	6	-0.22341	0.46308	0.74995	0.999761	15713	3	-0.22341
TSPAN6	12	0.062521	0.21571	0.997892	4478	6	-0.30827	0.8072	0.92939	0.999761	19850	2	-0.30827
NonTargetingControlGuideForHuman_0677	2	0.062542	0.10996	0.993974	4479	2	-0.30498	0.93746	0.93753	0.999761	21042	0	-0.30498
OR2Y1	12	0.062592	0.21589	0.997892	4480	2	-0.079672	0.24202	0.53638	0.999761	11128	3	-0.079672
FDXR	12	0.062601	0.21591	0.997892	4481	7	-0.252	0.060267	0.2115	0.974277	4477	5	-0.252
SLC37A2	12	0.062612	0.21594	0.997892	4482	4	-0.064183	0.46112	0.74873	0.999761	15696	3	-0.064183
C12orf66	12	0.062616	0.21595	0.997892	4483	5	-0.14275	0.83309	0.94006	0.999761	20116	2	-0.14275
VSX2	12	0.062648	0.21604	0.997892	4484	6	-0.016847	0.030577	0.12944	0.974277	2704	6	-0.016847
PFN3	12	0.062679	0.21611	0.997892	4485	5	0.19708	0.064555	0.22248	0.974277	4721	6	0.19708
C12orf44	12	0.062681	0.21612	0.997892	4486	4	0.025869	0.26667	0.56304	0.999761	11688	3	0.025869
FHL5	12	0.062735	0.21627	0.997892	4487	3	0.18438	0.063682	0.22023	0.974277	4678	5	0.18438
C8orf58	12	0.062746	0.2163	0.997892	4488	4	0.30137	0.079683	0.26004	0.975897	5551	7	0.30137
ATL2	12	0.062802	0.21644	0.997892	4489	5	-0.052528	0.074408	0.2471	0.974452	5283	4	-0.052528
RSPO3	12	0.062814	0.21647	0.997892	4490	7	-0.18021	0.4066	0.70023	0.999761	14687	5	-0.18021
RPRML	12	0.062829	0.21651	0.997892	4491	2	0.17457	0.040346	0.15827	0.974277	3320	6	0.17457
NonTargetingControlGuideForHuman_0863	2	0.062877	0.11052	0.993974	4492	1	-0.43549	0.84819	0.84774	0.999761	20291	0	-0.43549
SHD	12	0.062877	0.21664	0.997892	4493	2	0.060524	0.69317	0.88623	0.999761	18763	3	0.060524
TTC16	12	0.062893	0.21669	0.997892	4494	5	-0.1377	0.52267	0.78565	0.999761	16519	4	-0.1377
DNAJB5	12	0.062905	0.21672	0.997892	4495	7	-0.30024	0.849	0.94693	0.999761	20297	1	-0.30024
ZG16	12	0.062925	0.21677	0.997892	4496	7	-0.27216	0.39747	0.69177	0.999761	14508	3	-0.27216
GPR146	12	0.062977	0.2169	0.997892	4497	5	-0.093485	0.82595	0.93706	0.999761	20043	3	-0.093485
hsa-mir-4521	8	0.062981	0.19023	0.997892	4498	4	-0.1155	0.26579	0.51109	0.999761	11664	3	-0.1155
NonTargetingControlGuideForHuman_0420	2	0.062987	0.11071	0.993974	4499	2	-0.21701	0.93701	0.93707	0.999761	21034	0	-0.21701
CENPV	12	0.063002	0.21696	0.997892	4500	7	-0.4579	0.84206	0.94392	0.999761	20230	3	-0.4579
ERF	12	0.063015	0.217	0.997892	4501	5	-0.16922	0.9314	0.9725	0.999761	20981	2	-0.16922
THEM6	12	0.063016	0.217	0.997892	4502	7	-0.1921	0.60891	0.83735	0.999761	17695	2	-0.1921
PKD1	12	0.063029	0.21704	0.997892	4503	7	-0.25395	0.98252	0.98926	0.999761	21443	1	-0.25395
CAMSAP3	12	0.063029	0.21704	0.997892	4504	7	-0.27777	0.9894	0.99162	0.999761	21503	1	-0.27777
C1D	12	0.063051	0.21709	0.997892	4505	7	-0.28879	0.43307	0.72465	0.999761	15178	2	-0.28879
GPR4	12	0.063102	0.21722	0.997892	4506	4	0.39967	0.012221	0.061007	0.974277	1270	7	0.39967
SLC19A1	12	0.063124	0.21729	0.997892	4507	5	0.032357	0.085419	0.27375	0.975897	5849	6	0.032357
ALX1	12	0.063124	0.21729	0.997892	4508	7	-0.22237	0.23552	0.52707	0.999761	10940	3	-0.22237
NonTargetingControlGuideForHuman_0163	2	0.063145	0.11097	0.993974	4509	1	0.11839	0.04853	0.086534	0.974277	3793	1	0.11839
hsa-mir-4316	8	0.063146	0.1906	0.997892	4510	4	-0.36843	0.266	0.51134	0.999761	11669	1	-0.36843
DDB1	12	0.063153	0.21735	0.997892	4511	6	-0.21192	0.35882	0.65497	0.999761	13702	4	-0.21192
ESPNL	12	0.063154	0.21736	0.997892	4512	5	-0.13818	0.34638	0.64294	0.999761	13417	5	-0.13818
POU3F4	12	0.063164	0.21738	0.997892	4513	4	0.10182	0.35931	0.65546	0.999761	13719	4	0.10182
HPS3	12	0.063187	0.21745	0.997892	4514	6	-0.29067	0.5039	0.77441	0.999761	16266	3	-0.29067
NUBP2	12	0.063256	0.21762	0.997892	4515	4	0.043694	0.40854	0.70203	0.999761	14728	4	0.043694
NLRP4	12	0.063303	0.21774	0.997892	4516	5	-0.24146	0.65008	0.86176	0.999761	18218	3	-0.24146
IGDCC3	12	0.063314	0.21777	0.997892	4517	7	-0.2744	0.78364	0.91998	0.999761	19604	2	-0.2744
BID	12	0.063318	0.21779	0.997892	4518	5	0.29516	0.0080144	0.043842	0.966402	941	6	0.29516
PRRT2	12	0.063318	0.21779	0.997892	4519	5	0.10558	0.22818	0.5165	0.999761	10740	6	0.10558
FSCN1	12	0.063318	0.21779	0.997892	4520	5	-0.1091	0.75924	0.91048	0.999761	19353	2	-0.1091
CIB3	12	0.063346	0.21786	0.997892	4521	5	-0.14409	0.94905	0.97868	0.999761	21126	2	-0.14409
PREPL	12	0.063352	0.21788	0.997892	4522	6	-0.03811	0.45126	0.74097	0.999761	15528	5	-0.03811
KLK12	12	0.063398	0.218	0.997892	4523	4	0.23309	0.14935	0.39432	0.989213	8337	5	0.23309
ACOX2	12	0.063402	0.21801	0.997892	4524	4	-0.09097	0.17741	0.43953	0.994106	9253	4	-0.09097
AARS2	12	0.06342	0.21807	0.997892	4525	5	-0.11851	0.61192	0.8391	0.999761	17733	4	-0.11851
ZNF683	12	0.063426	0.21808	0.997892	4526	6	-0.20431	0.70365	0.88996	0.999761	18847	3	-0.20431
GBP4	12	0.063433	0.2181	0.997892	4527	5	0.037994	0.21524	0.49746	0.996886	10389	6	0.037994
GPR64	12	0.063445	0.21814	0.997892	4528	4	0.049923	0.40428	0.69805	0.999761	14648	5	0.049923
hsa-mir-5692c-1	4	0.063449	0.14706	0.997691	4529	2	-0.68159	0.84789	0.84744	0.999761	20286	0	-0.68159
PML	12	0.063454	0.21816	0.997892	4530	5	0.0042536	0.29276	0.58979	0.999761	12279	4	0.0042536
COQ5	12	0.063471	0.2182	0.997892	4531	6	-0.20228	0.49805	0.77092	0.999761	16178	3	-0.20228
LRRC40	12	0.063493	0.21825	0.997892	4532	4	-0.013461	0.25786	0.55394	0.999761	11502	3	-0.013461
PLK2	12	0.06354	0.21837	0.997892	4533	4	-0.0089653	0.60879	0.83728	0.999761	17693	3	-0.0089653
CCT6A	12	0.063556	0.21842	0.997892	4534	4	-0.19647	0.75917	0.91046	0.999761	19351	2	-0.19647
TMEM8C	12	0.063561	0.21843	0.997892	4535	3	0.11018	0.29568	0.59273	0.999761	12345	3	0.11018
ZNF547	12	0.063569	0.21845	0.997892	4536	4	-0.071701	0.14195	0.38193	0.986558	8111	4	-0.071701
ZCCHC4	12	0.063588	0.2185	0.997892	4537	6	-0.084347	0.70377	0.89	0.999761	18848	3	-0.084347
C17orf59	12	0.063606	0.21855	0.997892	4538	4	0.049423	0.21886	0.50285	0.998158	10493	6	0.049423
NFS1	12	0.063615	0.21858	0.997892	4539	7	-0.43114	0.91283	0.96695	0.999761	20831	2	-0.43114
NBN	12	0.063701	0.2188	0.997892	4540	6	-0.23374	0.92354	0.97006	0.999761	20922	2	-0.23374
ANKS1B	12	0.06372	0.21885	0.997892	4541	5	-0.15105	0.0024872	0.015707	0.9399	354	4	-0.15105
ETHE1	12	0.06373	0.21887	0.997892	4542	5	-0.069878	0.59708	0.83028	0.999761	17547	4	-0.069878
UBXN2B	12	0.063776	0.219	0.997892	4543	6	-0.21375	0.1777	0.43995	0.994106	9260	4	-0.21375
NDUFAF1	12	0.063777	0.21901	0.997892	4544	5	-0.10662	0.5267	0.78801	0.999761	16567	3	-0.10662
HPS1	12	0.063824	0.21913	0.997892	4545	4	-0.12807	0.30215	0.59924	0.999761	12487	4	-0.12807
GLE1	12	0.063868	0.21924	0.997892	4546	7	-0.34263	0.55741	0.80659	0.999761	16988	4	-0.34263
MYO1D	12	0.063966	0.21948	0.997892	4547	4	-0.022895	0.47364	0.75636	0.999761	15871	2	-0.022895
EGR4	12	0.063969	0.21948	0.997892	4548	5	-0.066729	0.25772	0.55378	0.999761	11498	4	-0.066729
ADAMTS15	12	0.063982	0.21952	0.997892	4549	5	-0.02456	0.25587	0.55183	0.999761	11454	4	-0.02456
TSN	12	0.063986	0.21953	0.997892	4550	7	-0.24064	0.25388	0.54972	0.999761	11415	2	-0.24064
IPO8	12	0.063989	0.21953	0.997892	4551	6	-0.20519	0.25021	0.54587	0.999761	11339	5	-0.20519
FAM101A	12	0.064002	0.21957	0.997892	4552	5	0.0037273	0.19531	0.46713	0.99554	9788	4	0.0037273
LYST	12	0.064012	0.2196	0.997892	4553	7	-0.41914	0.74625	0.90562	0.999761	19238	3	-0.41914
ATP5L	12	0.064014	0.21961	0.997892	4554	5	-0.14989	0.2898	0.58675	0.999761	12211	4	-0.14989
TRIM4	12	0.064017	0.21962	0.997892	4555	7	-0.37897	0.64936	0.86132	0.999761	18211	1	-0.37897
hsa-mir-6729	8	0.064044	0.19267	0.997892	4556	4	-0.1944	0.251	0.49233	0.996279	11358	3	-0.1944
POLR1A	10	0.064048	0.20717	0.997892	4557	6	-0.34043	0.68494	0.85782	0.999761	18662	3	-0.34043
REC8	12	0.064097	0.21985	0.997892	4558	7	-0.29114	0.020395	0.092666	0.974277	1925	4	-0.29114
IL6ST	12	0.064129	0.21993	0.997892	4559	4	-0.15868	0.5436	0.79826	0.999761	16811	4	-0.15868
PLXNA3	12	0.064132	0.21994	0.997892	4560	5	-0.23619	0.34917	0.64569	0.999761	13489	2	-0.23619
SOAT2	12	0.064156	0.22001	0.997892	4561	4	0.067541	0.44831	0.73832	0.999761	15468	3	0.067541
BFAR	12	0.064165	0.22003	0.997892	4562	6	-0.15838	0.062476	0.21712	0.974277	4603	5	-0.15838
NT5C	12	0.064172	0.22004	0.997892	4563	3	-0.0092309	0.36175	0.65779	0.999761	13767	4	-0.0092309
CTF1	12	0.064185	0.22008	0.997892	4564	7	-0.22906	0.7278	0.89874	0.999761	19065	2	-0.22906
NonTargetingControlGuideForHuman_0604	2	0.064195	0.1127	0.993997	4565	2	-0.63345	0.91772	0.91768	0.999761	20866	0	-0.63345
NonTargetingControlGuideForHuman_0503	2	0.064224	0.11275	0.993997	4566	1	-0.14454	0.38681	0.40792	0.992012	14297	1	-0.14454
PNPLA6	12	0.064228	0.22021	0.997892	4567	7	-0.29293	0.11147	0.3295	0.980416	7026	4	-0.29293
RNASE4	12	0.06425	0.22026	0.997892	4568	3	0.12668	0.060947	0.21322	0.974277	4514	6	0.12668
FAM53C	12	0.064276	0.22032	0.997892	4569	6	-0.20664	0.95141	0.9796	0.999761	21159	2	-0.20664
CMC4	12	0.064301	0.22038	0.997892	4570	3	0.28512	0.019871	0.090742	0.974277	1886	7	0.28512
GAB1	12	0.064304	0.22039	0.997892	4571	7	-0.19604	0.65566	0.86503	0.999761	18284	2	-0.19604
SFRP5	12	0.064321	0.22042	0.997892	4572	6	-0.15296	0.6191	0.84334	0.999761	17832	3	-0.15296
SERTM1	12	0.064325	0.22044	0.997892	4573	6	-0.24436	0.77622	0.91705	0.999761	19521	2	-0.24436
C1orf109	12	0.064348	0.2205	0.997892	4574	7	-0.32626	0.33823	0.63494	0.999761	13252	1	-0.32626
NonTargetingControlGuideForHuman_0307	2	0.064365	0.11298	0.993997	4575	1	-0.2489	0.33216	0.36441	0.984063	13120	1	-0.2489
C19orf73	12	0.064392	0.22061	0.997892	4576	1	0.13344	0.012848	0.063534	0.974277	1318	6	0.13344
SLFN12	12	0.064487	0.22086	0.997892	4577	5	0.16512	0.069173	0.23418	0.974277	4978	6	0.16512
NAPRT1	12	0.064514	0.22092	0.997892	4578	6	-0.18743	0.3405	0.63716	0.999761	13298	3	-0.18743
EFCAB3	12	0.064518	0.22094	0.997892	4579	5	-0.17409	0.073861	0.24577	0.974277	5247	5	-0.17409
LCP1	12	0.064534	0.22099	0.997892	4580	2	0.36182	0.014026	0.068268	0.974277	1418	7	0.36182
DPCR1	12	0.064552	0.22103	0.997892	4581	7	-0.3957	0.20741	0.48567	0.995647	10157	5	-0.3957
TNFRSF10B	12	0.064582	0.22109	0.997892	4582	5	-0.081077	0.68492	0.88216	0.999761	18661	3	-0.081077
CHMP3	12	0.064584	0.2211	0.997892	4583	4	-0.091071	0.38801	0.68286	0.999761	14325	3	-0.091071
SPIN4	12	0.064629	0.22121	0.997892	4584	3	0.0074842	0.17452	0.43495	0.994106	9164	4	0.0074842
hsa-mir-525	8	0.064657	0.1941	0.997892	4585	3	0.080791	0.44543	0.67597	0.999761	15416	3	0.080791
PRSS36	12	0.064664	0.22131	0.997892	4586	3	0.013888	0.0022955	0.014636	0.922959	333	5	0.013888
QTRT1	12	0.064664	0.22131	0.997892	4587	7	-0.23803	0.291	0.58795	0.999761	12235	4	-0.23803
RAB15	12	0.064676	0.22134	0.997892	4588	5	-0.0013887	0.19825	0.47176	0.99554	9898	5	-0.0013887
TEK	12	0.064697	0.2214	0.997892	4589	7	-0.35204	0.33915	0.63585	0.999761	13266	4	-0.35204
EVA1C	12	0.064697	0.2214	0.997892	4590	7	-0.25032	0.76187	0.91152	0.999761	19375	2	-0.25032
ATP5O	12	0.064724	0.22146	0.997892	4591	6	-0.20424	0.010014	0.052113	0.974277	1096	4	-0.20424
WEE2	12	0.064756	0.22156	0.997892	4592	7	-0.26772	0.89438	0.96215	0.999761	20686	2	-0.26772
SBK2	12	0.064757	0.22156	0.997892	4593	5	-0.042716	0.64574	0.85922	0.999761	18165	4	-0.042716
FAM118B	12	0.064771	0.22159	0.997892	4594	5	-0.11563	0.69512	0.88695	0.999761	18784	2	-0.11563
ARHGEF3	12	0.064776	0.22161	0.997892	4595	6	-0.082278	0.12379	0.35121	0.984063	7479	5	-0.082278
hsa-mir-941-2	4	0.06478	0.14961	0.997691	4596	3	-0.22987	0.76864	0.77675	0.999761	19442	1	-0.22987
FBXO3	12	0.064796	0.22166	0.997892	4597	7	-0.30883	0.59033	0.82628	0.999761	17459	3	-0.30883
TRPS1	12	0.064802	0.22168	0.997892	4598	7	-0.25918	0.16054	0.41258	0.992632	8702	2	-0.25918
HABP4	12	0.064805	0.22169	0.997892	4599	6	-0.26133	0.36967	0.66537	0.999761	13938	5	-0.26133
ATP11C	12	0.064818	0.22171	0.997892	4600	4	0.02586	0.52615	0.78768	0.999761	16560	4	0.02586
CHRD	12	0.064861	0.22183	0.997892	4601	4	-0.0088521	0.15482	0.40325	0.991214	8526	4	-0.0088521
TRPV3	12	0.064866	0.22184	0.997892	4602	3	0.11935	0.0020605	0.013397	0.921521	305	6	0.11935
hsa-mir-5194	8	0.064874	0.1946	0.997892	4603	4	-0.29002	0.65657	0.82105	0.999761	18288	2	-0.29002
MKI67	12	0.064888	0.2219	0.997892	4604	6	-0.21411	0.35539	0.65164	0.999761	13631	5	-0.21411
KRTAP5-9	12	0.064893	0.22191	0.997892	4605	7	-0.23562	0.52855	0.78912	0.999761	16598	2	-0.23562
hsa-mir-3677	8	0.064897	0.19465	0.997892	4606	3	0.092638	0.51588	0.73058	0.999761	16429	3	0.092638
NAA16	12	0.064905	0.22194	0.997892	4607	4	0.041243	0.45967	0.74784	0.999761	15680	2	0.041243
MEX3D	12	0.064913	0.22196	0.997892	4608	3	0.28009	0.011283	0.057267	0.974277	1204	6	0.28009
WWC2	12	0.064937	0.22202	0.997892	4609	4	-0.040443	0.37361	0.66916	0.999761	14023	5	-0.040443
FAM209B	12	0.064942	0.22203	0.997892	4610	7	-0.31213	0.65447	0.86435	0.999761	18270	3	-0.31213
BTBD9	12	0.064946	0.22204	0.997892	4611	7	-0.20232	0.31373	0.61085	0.999761	12706	3	-0.20232
HIST2H2BF	12	0.06496	0.22208	0.997892	4612	7	-0.30758	0.1928	0.46328	0.99554	9717	3	-0.30758
hsa-mir-6516	8	0.065036	0.19496	0.997892	4613	5	-0.45848	0.75943	0.86997	0.999761	19355	2	-0.45848
SEMA4F	12	0.065088	0.22241	0.997892	4614	6	-0.07567	0.33994	0.63664	0.999761	13289	4	-0.07567
HECTD1	12	0.065102	0.22244	0.997892	4615	4	0.10526	0.1322	0.3655	0.984063	7760	4	0.10526
hsa-mir-379	8	0.065147	0.19523	0.997892	4616	3	0.09818	0.47996	0.70267	0.999761	15954	3	0.09818
TTLL2	12	0.065149	0.22256	0.997892	4617	3	0.15763	0.38471	0.67975	0.999761	14254	5	0.15763
SNX22	12	0.065158	0.22259	0.997892	4618	5	0.033997	0.012852	0.063546	0.974277	1323	5	0.033997
ACTN2	12	0.065159	0.22259	0.997892	4619	4	-0.082866	0.12033	0.34514	0.98356	7344	4	-0.082866
ATP13A4	12	0.065169	0.22262	0.997892	4620	6	-0.15497	0.92385	0.97015	0.999761	20924	2	-0.15497
PRSS16	12	0.065184	0.22266	0.997892	4621	6	-0.30101	0.72149	0.89638	0.999761	19000	2	-0.30101
LPO	12	0.0652	0.2227	0.997892	4622	5	-0.10493	0.10515	0.31838	0.979461	6777	4	-0.10493
TMSB10	12	0.065203	0.22271	0.997892	4623	6	-0.3348	0.32696	0.62401	0.999761	13015	4	-0.3348
PET100	12	0.065244	0.22282	0.997892	4624	4	0.075287	0.55992	0.80806	0.999761	17017	4	0.075287
MORF4L1	12	0.065339	0.22308	0.997892	4625	2	0.24629	0.099254	0.30628	0.979461	6524	7	0.24629
IFT81	12	0.065377	0.22318	0.997892	4626	3	0.067904	0.11127	0.32916	0.980138	7021	4	0.067904
LRP5L	12	0.065402	0.22324	0.997892	4627	7	-0.33137	0.99795	0.99793	0.999833	21654	0	-0.33137
OR11G2	12	0.065418	0.22329	0.997892	4628	4	-0.066244	0.94728	0.978	0.999761	21110	2	-0.066244
RRM2	12	0.065462	0.22339	0.997892	4629	4	0.18259	0.27059	0.56709	0.999761	11783	5	0.18259
MZB1	12	0.065464	0.2234	0.997892	4630	7	-0.26617	0.035891	0.14572	0.974277	3040	2	-0.26617
E2F3	12	0.06548	0.22343	0.997892	4631	4	-0.12309	0.15132	0.39756	0.989496	8419	4	-0.12309
SFXN5	12	0.065549	0.2236	0.997892	4632	6	-0.013051	0.063321	0.21929	0.974277	4658	6	-0.013051
DIP2C	12	0.065551	0.2236	0.997892	4633	2	0.37947	0.0037252	0.022419	0.966402	476	7	0.37947
PFKM	12	0.065551	0.2236	0.997892	4634	5	-0.38203	0.81299	0.93174	0.999761	19910	3	-0.38203
HSD11B1	12	0.06556	0.22363	0.997892	4635	5	0.059322	0.83716	0.94178	0.999761	20161	3	0.059322
hsa-mir-7515	8	0.065586	0.19622	0.997892	4636	3	0.813	0.010353	0.04555	0.966402	1128	5	0.813
THRAP3	12	0.065612	0.22375	0.997892	4637	7	-0.41342	0.053485	0.1939	0.974277	4070	3	-0.41342
ZNF230	12	0.06562	0.22376	0.997892	4638	6	-0.062305	0.11003	0.32705	0.980138	6960	6	-0.062305
NDUFB7	12	0.065622	0.22377	0.997892	4639	3	-0.054782	0.4862	0.76387	0.999761	16029	3	-0.054782
GM2A	12	0.065633	0.2238	0.997892	4640	4	0.13857	0.0031834	0.019522	0.966402	420	6	0.13857
MRPL44	12	0.065669	0.22389	0.997892	4641	3	0.082163	0.3189	0.61595	0.999761	12820	5	0.082163
EMX2	12	0.065683	0.22393	0.997892	4642	6	-0.10155	0.66183	0.86863	0.999761	18373	3	-0.10155
FZD10	12	0.065717	0.22401	0.997892	4643	5	-0.15108	0.051513	0.18863	0.974277	3960	2	-0.15108
RAI14	12	0.065718	0.22402	0.997892	4644	5	-0.13298	0.83013	0.93884	0.999761	20088	2	-0.13298
GEMIN4	12	0.065764	0.22414	0.997892	4645	3	0.10016	0.35711	0.65333	0.999761	13673	5	0.10016
ONECUT3	12	0.065782	0.22419	0.997892	4646	6	-0.27534	0.86694	0.9549	0.999761	20480	3	-0.27534
OR9K2	12	0.065829	0.22431	0.997892	4647	6	-0.20173	0.7732	0.9159	0.999761	19489	2	-0.20173
NAV2	12	0.065849	0.22437	0.997892	4648	4	-0.10127	0.1916	0.46145	0.99554	9692	5	-0.10127
NPL	12	0.065858	0.22438	0.997892	4649	3	0.23681	0.042244	0.16355	0.974277	3428	7	0.23681
NPSR1	12	0.06586	0.22438	0.997892	4650	7	-0.15815	0.060314	0.21162	0.974277	4481	3	-0.15815
SIT1	12	0.065864	0.22439	0.997892	4651	5	-0.192	0.20838	0.48712	0.995688	10192	3	-0.192
CNNM3	12	0.065866	0.2244	0.997892	4652	7	-0.28847	0.4553	0.7446	0.999761	15596	2	-0.28847
IQGAP1	12	0.06589	0.22445	0.997892	4653	6	-0.23442	0.95639	0.98171	0.999761	21217	2	-0.23442
MYOZ3	12	0.065953	0.22464	0.997892	4654	5	-0.10474	0.055262	0.19852	0.974277	4168	4	-0.10474
GOLGA6L9	4	0.065958	0.15188	0.997691	4655	2	-0.14463	0.82428	0.82417	0.999761	20027	1	-0.14463
MOB1B	12	0.065973	0.22469	0.997892	4656	4	0.066547	0.047934	0.17905	0.974277	3752	6	0.066547
hsa-mir-516b-2	4	0.065999	0.15196	0.997691	4657	3	-0.51044	0.98165	0.98171	0.999761	21431	0	-0.51044
VMP1	12	0.066	0.22477	0.997892	4658	4	0.018453	0.34829	0.64482	0.999761	13468	5	0.018453
LHX8	12	0.066025	0.22483	0.997892	4659	5	0.0082262	0.16866	0.42563	0.992892	8969	5	0.0082262
NUDT9	12	0.066031	0.22485	0.997892	4660	6	-0.36336	0.3479	0.64445	0.999761	13458	3	-0.36336
VPRBP	12	0.066031	0.22485	0.997892	4661	7	-0.49802	0.35841	0.65456	0.999761	13694	4	-0.49802
FCGR1B	10	0.066068	0.21216	0.997892	4662	2	0.13671	0.14151	0.36416	0.984063	8093	5	0.13671
PPARGC1A	12	0.066098	0.22501	0.997892	4663	5	-0.18997	0.93238	0.97283	0.999761	20993	2	-0.18997
hsa-mir-4522	8	0.066099	0.19741	0.997892	4664	3	0.0060345	0.25941	0.50303	0.998158	11541	2	0.0060345
KLK15	12	0.066102	0.22502	0.997892	4665	6	-0.17051	0.067815	0.2307	0.974277	4896	4	-0.17051
SEC16A	12	0.066103	0.22502	0.997892	4666	6	-0.11905	0.14149	0.38116	0.986558	8092	3	-0.11905
BNIP2	12	0.066118	0.22506	0.997892	4667	6	-0.20878	0.2073	0.4855	0.995647	10151	3	-0.20878
MARCH7	12	0.066135	0.22511	0.997892	4668	7	-0.25726	0.79778	0.92554	0.999761	19759	2	-0.25726
WDR12	12	0.066148	0.22515	0.997892	4669	6	-0.27744	0.42051	0.7132	0.999761	14949	4	-0.27744
C17orf49	12	0.066156	0.22517	0.997892	4670	7	-0.3768	0.52592	0.78753	0.999761	16557	3	-0.3768
PTPRF	12	0.066189	0.22526	0.997892	4671	4	-0.11882	0.041276	0.16082	0.974277	3373	4	-0.11882
CDY2B	2	0.066193	0.11601	0.995807	4672	2	-0.58818	0.93381	0.93387	0.999761	21010	0	-0.58818
PIK3R4	12	0.0662	0.22528	0.997892	4673	4	0.19619	0.3552	0.65146	0.999761	13629	5	0.19619
SCN1B	12	0.066206	0.22529	0.997892	4674	6	-0.29158	0.34586	0.64243	0.999761	13405	4	-0.29158
INO80E	12	0.066236	0.22537	0.997892	4675	4	0.066335	0.2015	0.47676	0.99554	9994	5	0.066335
NDUFAB1	12	0.06624	0.22538	0.997892	4676	6	-0.16167	0.47373	0.7564	0.999761	15873	3	-0.16167
KRTAP16-1	12	0.066261	0.22542	0.997892	4677	7	-0.27101	0.78663	0.92117	0.999761	19633	3	-0.27101
AIFM2	12	0.066281	0.22547	0.997892	4678	6	-0.26704	0.82334	0.93602	0.999761	20018	2	-0.26704
GRIK3	12	0.066284	0.22547	0.997892	4679	5	-0.20888	0.24835	0.5439	0.999761	11286	4	-0.20888
CDC42	12	0.066284	0.22547	0.997892	4680	6	-0.23991	0.63571	0.85329	0.999761	18054	4	-0.23991
CCDC157	12	0.066331	0.22559	0.997892	4681	5	-0.13932	0.14993	0.39532	0.989213	8364	3	-0.13932
NME5	12	0.066378	0.22572	0.997892	4682	4	0.059272	0.088615	0.28136	0.976268	6009	6	0.059272
DNASE1L3	12	0.066389	0.22575	0.997892	4683	7	-0.23666	0.8288	0.93827	0.999761	20070	2	-0.23666
SLIT2	8	0.066411	0.19812	0.997892	4684	5	-0.27386	0.053021	0.16909	0.974277	4042	3	-0.27386
