id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
TST	6	0.025492	0.089382	0.96508	1880	2	0.88425	0.13975	0.32261	0.996907	6543	3	0.88425
INSRR	6	0.025492	0.089382	0.96508	1881	2	-0.17616	0.12748	0.30052	0.995961	6098	2	-0.17616
SLC45A4	6	0.025498	0.089407	0.96508	1882	5	-0.85842	0.98334	0.98349	0.999997	21274	0	-0.85842
BOLL	5	0.02554	0.07982	0.953705	1883	4	-1.9081	0.98427	0.98435	0.999997	21296	0	-1.9081
CHKA	5	0.02554	0.07982	0.953705	1884	2	-0.28067	0.12361	0.27307	0.994618	5947	1	-0.28067
TK1	5	0.02554	0.07982	0.953705	1885	3	-2.2627	0.87552	0.88125	0.999997	19292	1	-2.2627
CCDC115	5	0.02554	0.07982	0.953705	1886	4	-1.7943	0.53566	0.68578	0.997138	14905	1	-1.7943
CLEC18B	4	0.025573	0.075029	0.952555	1887	3	-2.0363	0.87607	0.8759	0.999997	19305	0	-2.0363
TRAPPC10	6	0.025591	0.08969	0.96508	1888	3	0.20443	0.16672	0.36792	0.997138	7433	3	0.20443
CLPSL2	6	0.025595	0.089706	0.96508	1889	2	0.13399	0.49186	0.68677	0.997138	14268	2	0.13399
NFATC2IP	6	0.025606	0.089742	0.96508	1890	3	-1.5398	0.94331	0.94366	0.999997	20418	1	-1.5398
PLA2G4C	6	0.025668	0.089948	0.96508	1891	3	0.51955	0.16299	0.363	0.997138	7330	3	0.51955
CTRL	6	0.025681	0.089987	0.96508	1892	4	-2.1063	0.42918	0.64973	0.997138	13309	1	-2.1063
C7	6	0.025707	0.090065	0.96508	1893	2	-0.086467	0.064001	0.17972	0.993881	3659	2	-0.086467
ZBTB8A	6	0.025738	0.090159	0.96508	1894	5	-2.1917	0.75931	0.85721	0.999997	18078	1	-2.1917
S100B	6	0.025746	0.090177	0.96508	1895	5	-1.7516	0.054911	0.161	0.993881	3267	1	-1.7516
GANAB	6	0.025766	0.090232	0.96508	1896	4	-1.8601	0.85673	0.89063	0.999997	19039	1	-1.8601
MRPS28	4	0.02579	0.075463	0.952555	1897	2	-1.5086	0.76563	0.7832	0.999997	18140	1	-1.5086
KRTAP2-4	1	0.025793	0.025717	0.903903	1898	1	-5.1916	0.97421	0.97424	0.999997	21082	0	-5.1916
RIPK4	6	0.025848	0.090485	0.96508	1899	4	-1.9218	0.76167	0.85789	0.999997	18105	1	-1.9218
MPST	5	0.025875	0.080657	0.957951	1900	4	-1.4029	0.65406	0.7771	0.999997	16616	1	-1.4029
JAM3	6	0.0259	0.090647	0.96508	1901	4	-2.0461	0.83183	0.88053	0.999997	18751	1	-2.0461
EIF2S2	5	0.025902	0.080724	0.957951	1902	4	-1.4963	0.93301	0.9333	0.999997	20229	0	-1.4963
COL7A1	5	0.025912	0.08075	0.957951	1903	1	0.93719	0.25997	0.45866	0.997138	9621	3	0.93719
PITPNA	6	0.025957	0.090826	0.96508	1904	4	-0.77155	0.45307	0.66465	0.997138	13688	1	-0.77155
EPHA1	6	0.025957	0.090826	0.96508	1905	1	0.95549	0.14141	0.32552	0.996907	6592	3	0.95549
CERS6	6	0.025957	0.090826	0.96508	1906	2	0.71745	0.74702	0.85292	0.999997	17955	2	0.71745
KRT79	6	0.025957	0.090826	0.96508	1907	3	-0.91333	0.97817	0.97831	0.999997	21172	0	-0.91333
CXCR5	6	0.025957	0.090826	0.96508	1908	2	-0.12423	0.8745	0.89875	0.999997	19281	1	-0.12423
DAPK2	6	0.025957	0.090826	0.96508	1909	2	-0.20896	0.64889	0.78426	0.999997	16539	2	-0.20896
PER2	6	0.025957	0.090826	0.96508	1910	3	-0.67277	0.35585	0.57423	0.997138	11734	2	-0.67277
EFNB2	6	0.025957	0.090826	0.96508	1911	2	0.3062	0.10904	0.26681	0.994618	5440	2	0.3062
DSCAML1	6	0.025957	0.090826	0.96508	1912	1	0.64273	0.49747	0.69007	0.997138	14359	2	0.64273
hsa-mir-377	4	0.025958	0.075799	0.952555	1913	3	-2.2229	0.065271	0.15424	0.993881	3706	1	-2.2229
NIT1	6	0.025967	0.090862	0.96508	1914	3	-1.5615	0.033945	0.11481	0.982811	2328	1	-1.5615
DNAJC9	6	0.026068	0.091157	0.96508	1915	4	-1.8917	0.91783	0.92347	0.999997	19931	1	-1.8917
SPINK14	6	0.026076	0.091188	0.96508	1916	5	-0.74477	0.3669	0.58579	0.997138	11953	1	-0.74477
TYW1	6	0.026116	0.09131	0.96508	1917	5	-1.3593	0.92076	0.92553	0.999997	19983	1	-1.3593
CST4	5	0.026137	0.08134	0.960852	1918	3	-2.5097	0.39888	0.5814	0.997138	12642	2	-2.5097
GRIK1	6	0.02614	0.091382	0.96508	1919	5	-1.0025	0.99617	0.99621	0.999997	21568	0	-1.0025
MFSD11	6	0.02616	0.091459	0.96508	1920	3	-0.041797	0.28461	0.4985	0.997138	10215	3	-0.041797
CPXCR1	6	0.02616	0.091459	0.96508	1921	3	-0.51224	0.70947	0.8258	0.999997	17397	2	-0.51224
ANO3	6	0.02616	0.091459	0.96508	1922	3	-0.96697	0.94893	0.94905	0.999997	20520	0	-0.96697
MYH7	6	0.02616	0.091459	0.96508	1923	4	-0.71102	0.56263	0.72906	0.999509	15265	2	-0.71102
FAM198A	6	0.02616	0.091459	0.96508	1924	4	-1.4981	0.43351	0.65363	0.997138	13393	2	-1.4981
NLN	6	0.02616	0.091459	0.96508	1925	3	-0.81383	0.38566	0.60523	0.997138	12339	1	-0.81383
KCTD21	6	0.02616	0.091459	0.96508	1926	2	2.0541	0.049407	0.14942	0.993881	3008	4	2.0541
C2orf61	6	0.02616	0.091459	0.96508	1927	3	-0.65305	0.11416	0.27632	0.995054	5606	2	-0.65305
CLDN10	6	0.026188	0.091539	0.96508	1928	4	-1.6872	0.73627	0.84498	0.999997	17781	2	-1.6872
CMSS1	5	0.026196	0.081496	0.960852	1929	3	-2.5089	0.4166	0.59454	0.997138	13056	1	-2.5089
PTBP1	6	0.026201	0.091579	0.96508	1930	5	-1.2061	0.90072	0.91264	0.999997	19651	1	-1.2061
DPP7	6	0.026212	0.091615	0.96508	1931	5	-1.2888	0.70658	0.82383	0.999997	17364	1	-1.2888
TFDP2	5	0.026221	0.081557	0.960852	1932	3	-1.1952	0.21565	0.40059	0.997138	8553	2	-1.1952
hsa-mir-3960	3	0.026246	0.06645	0.939684	1933	3	-1.1384	0.97375	0.97382	0.999997	21070	0	-1.1384
CLGN	6	0.026258	0.091749	0.96508	1934	3	-1.0712	0.39347	0.61333	0.997138	12533	3	-1.0712
JMY	6	0.026315	0.091918	0.96508	1935	4	-1.8203	0.22202	0.42992	0.997138	8714	2	-1.8203
BPGM	6	0.026319	0.091926	0.96508	1936	3	-0.55338	0.26818	0.48083	0.997138	9837	2	-0.55338
UBXN2B	5	0.026339	0.081853	0.960852	1937	4	-1.3513	0.98791	0.9879	0.999997	21366	0	-1.3513
CDC25A	5	0.026348	0.081879	0.960852	1938	3	-2.5105	0.39167	0.57601	0.997138	12484	2	-2.5105
CCDC124	5	0.026365	0.081925	0.960852	1939	2	-0.45779	0.028155	0.087362	0.979378	1993	2	-0.45779
ATP8A1	6	0.026389	0.092126	0.96508	1940	4	-1.8683	0.95307	0.95319	0.999997	20603	0	-1.8683
hsa-mir-4768	3	0.026391	0.066798	0.939684	1941	3	-2.5531	0.97361	0.97368	0.999997	21065	0	-2.5531
hsa-mir-3937	4	0.026404	0.076712	0.952555	1942	2	-0.37444	0.066417	0.15636	0.993881	3751	2	-0.37444
PF4V1	4	0.026443	0.076787	0.952555	1943	1	1.7425	0.068568	0.16033	0.993881	3844	3	1.7425
PIM1	6	0.026444	0.092285	0.96508	1944	5	-0.81434	0.57805	0.73862	0.999509	15487	1	-0.81434
MAGEL2	6	0.026451	0.092304	0.96508	1945	3	-0.5476	0.19414	0.39891	0.997138	8084	3	-0.5476
OR2L8	6	0.026552	0.092621	0.96508	1946	1	1.1215	0.19899	0.40437	0.997138	8188	3	1.1215
TMEM31	6	0.026552	0.092621	0.96508	1947	2	0.10892	0.5063	0.69522	0.997138	14501	2	0.10892
PROCA1	6	0.026552	0.092621	0.96508	1948	3	-0.16414	0.39197	0.61182	0.997138	12497	2	-0.16414
CYP11B2	6	0.026552	0.092621	0.96508	1949	1	1.0519	0.26434	0.47659	0.997138	9732	3	1.0519
TRMT12	6	0.026584	0.092711	0.96508	1950	5	-1.0419	0.91859	0.92399	0.999997	19943	1	-1.0419
LRRC3	6	0.026616	0.0928	0.96508	1951	4	-1.7806	0.5501	0.72151	0.999046	15102	1	-1.7806
GNPDA2	6	0.026616	0.092801	0.96508	1952	4	-1.8864	0.3591	0.57763	0.997138	11801	2	-1.8864
WDR83	5	0.026642	0.082657	0.963197	1953	3	-2.1557	0.075679	0.19987	0.993881	4132	2	-2.1557
WDR46	6	0.026654	0.092931	0.96508	1954	5	-1.7627	0.97954	0.97968	0.999997	21199	0	-1.7627
SMEK1	6	0.026681	0.093017	0.96508	1955	5	-0.9332	0.41188	0.63216	0.997138	12949	1	-0.9332
ATP5B	6	0.026714	0.093111	0.96508	1956	3	-0.2128	0.02809	0.097359	0.979379	1990	2	-0.2128
SMAD4	6	0.026739	0.09318	0.96508	1957	4	-2.2887	0.24387	0.454	0.997138	9221	2	-2.2887
TMEM64	6	0.026808	0.093376	0.96508	1958	3	-1.645	0.84326	0.88497	0.999997	18854	1	-1.645
AEN	6	0.026814	0.093399	0.96508	1959	5	-1.4199	0.75385	0.85572	0.999997	18021	1	-1.4199
hsa-mir-4793	4	0.026832	0.077562	0.952977	1960	2	-1.9278	0.85496	0.85479	0.999997	19020	1	-1.9278
ZNF98	6	0.026838	0.093479	0.96508	1961	4	-1.7159	0.50527	0.69463	0.997138	14483	2	-1.7159
HRH4	6	0.02684	0.093489	0.96508	1962	5	-1.2097	0.98261	0.98277	0.999997	21259	0	-1.2097
CLIC5	5	0.026861	0.083219	0.963834	1963	3	-1.2386	0.75552	0.81501	0.999997	18041	1	-1.2386
PLAC4	6	0.026887	0.093632	0.96508	1964	4	-2.2607	0.46859	0.67342	0.997138	13917	2	-2.2607
IGF1	5	0.02692	0.083377	0.963834	1965	4	-1.228	0.98776	0.98773	0.999997	21363	0	-1.228
METTL9	6	0.026939	0.093781	0.96508	1966	4	-1.7886	0.04725	0.14496	0.993881	2914	2	-1.7886
FEZ1	6	0.026939	0.093781	0.96508	1967	2	-0.42142	0.29051	0.5049	0.997138	10347	2	-0.42142
DAPK1	6	0.026939	0.093781	0.96508	1968	1	1.2001	0.12151	0.28968	0.99509	5867	3	1.2001
KLHDC4	6	0.026939	0.093781	0.96508	1969	4	-0.818	0.58991	0.74615	0.999509	15671	1	-0.818
FAM13B	6	0.026965	0.093856	0.96508	1970	5	-1.0149	0.059089	0.16968	0.993881	3460	1	-1.0149
ANXA3	6	0.026969	0.093867	0.96508	1971	3	-0.8929	0.31858	0.535	0.997138	10943	3	-0.8929
YIPF6	6	0.026998	0.093949	0.96508	1972	4	-2.1907	0.20236	0.4082	0.997138	8268	2	-2.1907
CPA6	6	0.02706	0.094129	0.96508	1973	5	-1.7885	0.85777	0.89108	0.999997	19056	1	-1.7885
SYT3	6	0.02713	0.094346	0.96508	1974	4	-2.2096	0.43735	0.65577	0.997138	13452	1	-2.2096
KIAA0922	6	0.027135	0.094361	0.96508	1975	5	-1.2026	0.93907	0.93987	0.999997	20332	1	-1.2026
IFI16	5	0.027145	0.083961	0.96508	1976	3	-2.4159	0.85125	0.86451	0.999997	18958	1	-2.4159
ATP13A4	6	0.027146	0.094395	0.96508	1977	2	0.90615	0.35427	0.57258	0.997138	11703	3	0.90615
CLEC4F	6	0.027173	0.094466	0.96508	1978	3	-1.4685	0.49622	0.68933	0.997138	14337	2	-1.4685
CYLD	6	0.027254	0.094718	0.96508	1979	3	-0.0066643	0.15113	0.34253	0.997138	6949	3	-0.0066643
RNF144A	6	0.027254	0.094718	0.96508	1980	3	0.034118	0.32245	0.53916	0.997138	11025	3	0.034118
PRPF31	6	0.027254	0.094718	0.96508	1981	3	-1.2935	0.7155	0.83007	0.999997	17479	2	-1.2935
VAX1	6	0.027254	0.094718	0.96508	1982	4	-1.8776	0.37484	0.59398	0.997138	12115	2	-1.8776
XIRP2	6	0.027254	0.094718	0.96508	1983	2	0.92156	0.065058	0.18179	0.993881	3698	3	0.92156
S1PR2	6	0.027254	0.094718	0.96508	1984	3	-0.30382	0.025078	0.088274	0.979378	1805	3	-0.30382
SLC35A3	6	0.027254	0.094718	0.96508	1985	2	0.45581	0.066949	0.18556	0.993881	3776	2	0.45581
KMO	6	0.027255	0.094719	0.96508	1986	4	-2.0169	0.51454	0.70012	0.997138	14612	2	-2.0169
SOD2	6	0.027257	0.094722	0.96508	1987	5	-1.6272	0.74066	0.8482	0.999997	17844	1	-1.6272
LSM3	5	0.027261	0.084241	0.96508	1988	4	-1.6548	0.92834	0.92861	0.999997	20129	0	-1.6548
GNPTAB	5	0.02727	0.084265	0.96508	1989	2	1.1231	0.21617	0.40129	0.997138	8572	3	1.1231
hsa-mir-557	4	0.027302	0.078515	0.953705	1990	2	-1.5604	0.85443	0.85427	0.999997	19012	1	-1.5604
hsa-mir-4777	4	0.027302	0.078515	0.953705	1991	2	-0.92914	0.23161	0.39017	0.997138	8922	2	-0.92914
hsa-mir-1913	3	0.027332	0.069006	0.942567	1992	3	-2.8231	0.97267	0.97275	0.999997	21043	0	-2.8231
CLK3	6	0.027353	0.095028	0.96508	1993	1	1.0651	0.10557	0.2604	0.994221	5319	3	1.0651
RUFY1	6	0.027353	0.095028	0.96508	1994	2	1.8388	0.020512	0.074051	0.977806	1524	3	1.8388
CD1E	6	0.027353	0.095028	0.96508	1995	4	-2.0646	0.10152	0.25273	0.993881	5166	2	-2.0646
VWF	6	0.027353	0.095028	0.96508	1996	4	-2.1424	0.6183	0.76431	0.999997	16098	1	-2.1424
AGL	6	0.027353	0.095028	0.96508	1997	3	-0.16679	0.23319	0.4423	0.997138	8958	2	-0.16679
